id,name,speciality,address,city,state,zip,lat,lng
5619,SUTTER SOLANO MEDICAL CENTER,I,152 Bissell Street,Manchester,CT,06040,41.7727917,-72.5136789
5620,MONTEREY PARK HOSPITAL,R,17623 Norma Lane,Fountain,FL,32438,30.468398,-85.468452
5621,LAKEWOOD RANCH MEDICAL CENTER,Q,3041 West Marigold Drive,Fayetteville,AR,72704,36.0885543,-94.2023095
5622,GROVE HILL MEMORIAL HOSPITAL,T,3203 US Highway 98,Mexico Beach,FL,32456,29.9491178,-85.41958989999999
5623,MIAMI VA MEDICAL CENTER,F,1509 Hadley Avenue,Nashville,TN,37138,36.254631,-86.64751299999999
5624,PROVIDENCE HOSPITAL,H,3415 Bog Road,Belvidere,VT,05442,44.757141,-72.632584
5625,LUCAS COUNTY HEALTH CENTER,E,60 Montgomery Street,Springfield,MA,01151,42.1564515,-72.4948435
5626,BAPTIST HOSPITAL OF MIAMI INC,L,7622 Vance Drive,Arvada,CO,80003,39.835974,-105.079238
5627,HOSPITAL METROPOLITANO DE LA MONTANA,N,1008 Rhode Island Avenue Northwest,Washington,DC,20001,38.9105414,-77.0265628
5628,MARSHALL MEDICAL CENTER (1-RH),O,1516 Buchanan Street Northwest,Washington,DC,20011,38.945858,-77.03528399999999
5629,BROOKINGS HOSPITAL,Z,814 Miner Road,Crownsville,MD,21032,39.06284,-76.588302
5630,RED RIVER REGIONAL HOSPITAL,F,516 Southwest 60th Terrace,Oklahoma City,OK,73139,35.4051605,-97.5223633
5631,RIVERTON MEMORIAL HOSPITAL,R,6912 Sunrise Drive,Panama City,FL,32407,30.201096,-85.758567
5632,LAC/HARBOR-UCLA MED CENTER,P,2402 Eastbridge Court,Louisville,KY,40223,38.2475386,-85.5221572
5633,ST FRANCIS MEDICAL CENTER,Y,4807 North Grove Avenue,Warr Acres,OK,73122,35.5203601,-97.6147122
5634,SWEDISH ISSAQUAH,M,17 Hillcrest Road,Rutland,VT,05701,43.6216373,-72.9688374
5635,NASON HOSPITAL,X,435 Granite Street,Quincy,MA,02169,42.2404974,-71.01624509999999
5636,CANONSBURG GENERAL HOSPITAL,J,1207 Branch Lane,Glen Burnie,MD,21061,39.18226900000001,-76.617914
5637,PECONIC BAY MEDICAL CENTER,L,1607 Louisiana Avenue,Panama City,FL,32405,30.177473,-85.651614
5638,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,D,841 Whittier Hill Road,,VT,05647,44.391445,-72.30940199999999
5639,WATERBURY HOSPITAL,N,11 Proctor Circle,Peabody,MA,01960,42.535503,-70.953384
5640,AURORA MEDICAL CENTER,O,1606 Trevilian Way,Louisville,KY,40205,38.2136971,-85.7000308
5641,QUINCY MEDICAL CENTER,V,212 Burk Way,Del City,OK,73115,35.46132360000001,-97.45096050000001
5642,ST JOHNS REGIONAL MEDICAL CENTER,N,736 Middle Turnpike East,Manchester,CT,06040,41.784773,-72.489094
5643,PRINCETON COMMUNITY HOSPITAL,U,184 Woodland Street,Manchester,CT,06042,41.789232,-72.533294
5644,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,C,2196 East Jonquil Road,Fayetteville,AR,72703,36.0960533,-94.1293548
5645,SOUTHERN SURGICAL HOSPITAL,C,122 40th Avenue North,Nashville,TN,37209,36.142438,-86.832419
5646,KEOKUK COUNTY HEALTH CENTER,Z,3311 Wiley Post Loop,Anchorage,AK,99517,61.18686499999999,-149.946288
5647,MARTIN MEMORIAL MEDICAL CENTER,J,130 Old Route 103,Chester,VT,05143,43.224335,-72.54227399999999
5648,CLARA MAASS MEDICAL CENTER,P,11724 Rushmore,Oklahoma City,OK,73162,35.59008300000001,-97.640506
5649,GOOD SAMARITAN HOSPITAL,V,707 Pinkston Street,Montgomery,AL,36109,32.3947337,-86.2236621
5650,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,A,2732 Humboldt Avenue,Oakland,CA,94602,37.7906226,-122.2090177
5651,PHOEBE NORTH,X,30 Windermere Drive,Agawam,MA,01030,42.0700018,-72.65142159999999
5652,JEFFERSON COUNTY MEMORIAL HOSPITAL,M,1010 Hillcrest Drive,Fort Collins,CO,80521,40.574139,-105.1189987
5653,COLORADO PLAINS MEDICAL CENTER,A,1818 Bay Street,Alameda,CA,94501,37.7774427,-122.2641515
5654,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,Z,6862 North 44th Avenue,Glendale,AZ,85301,33.537433,-112.153749
5655,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",K,175 Creek Road,Castleton,VT,05735,43.6055996,-73.2336737
5656,VALLEY HOSPITAL MEDICAL CENTER,I,2704 McGee Avenue,Berkeley,CA,94703,37.8589787,-122.2757415
5657,MARION REGIONAL MEDICAL CENTER,J,1713 Apian Way,Edmond,OK,73003,35.6726548,-97.4957472
5658,BARNWELL COUNTY HOSPITAL,R,205 Harrison Avenue,Louisville,KY,40243,38.242139,-85.540162
5659,PROWERS MEDICAL CENTER,E,3065 East Pebblestone Drive,Fayetteville,AR,72701,36.067528,-94.118146
5660,MISSISSIPPI BAPTIST MEDICAL CENTER,K,205 West Montgomery Cross Road,Savannah,GA,31406,31.9976258,-81.1333921
5661,SPRINGS MEMORIAL HOSPITAL,I,618 Amberjack Drive,Panama City,FL,32408,30.153991,-85.73084999999999
5662,CLARK REGIONAL MEDICAL CENTER,J,304 Wilmington Island Road,Savannah,GA,31410,32.006931,-80.99043999999999
5663,"TRANSYLVANIA REGIONAL HOSPITAL, INC",Z,49548 Road 200,O'Neals,CA,93645,37.153463,-119.648192
5664,ANTELOPE VALLEY HOSPITAL MED CENTER,C,412 Lakefront Drive,Panama City Beach,FL,32413,30.2632812,-85.9757722
5665,SUNNYSIDE COMMUNITY HOSPITAL,R,5601 West Missouri Avenue,Glendale,AZ,85301,33.5152999,-112.179748
5666,MOUNTRAIL COUNTY MEDICAL CENTER,E,6342 West Wheeler Road,Fayetteville,AR,72704,36.108871,-94.251505
5667,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",R,606 Spence Enclave Way,Nashville,TN,37210,36.1534208,-86.7201705
5668,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,N,6385 Oak Street,Arvada,CO,80004,39.8119701,-105.1192906
5669,"NORTON HOSPITALS, INC",X,9920 West 81st Avenue,Arvada,CO,80005,39.8446204,-105.1083834
5670,MANATEE MEMORIAL HOSPITAL,D,625 West Main Street,Moore,OK,73160,35.3385119,-97.49585959999999
5671,"METHODIST HOSPITAL,THE",C,4253 San Juan Avenue,Fremont,CA,94536,37.560886,-122.021195
5672,VIDANT MEDICAL CENTER,D,3164 West Woodfield Way,Fayetteville,AR,72704,36.084691,-94.20445
5673,PROVIDENCE ST PETER HOSPITAL,F,5707 Whispering Hills Boulevard,Louisville,KY,40219,38.1478409,-85.6538547
5674,WILCOX MEMORIAL HOSPITAL,Y,1234 Carmel Street,Madera,CA,93638,36.949941,-120.043739
5675,COATESVILLE VA MEDICAL CENTER,B,12283 Thomas Lane,Yucaipa,CA,92399,34.030566,-117.089117
5676,COOPER UNIVERSITY HOSPITAL,M,2034 Fairfax Road,Annapolis,MD,21401,38.9734343,-76.5357427
5677,"WESTFIELD MEMORIAL HOSPITAL, INC",P,2008 North Shannon Drive,Fayetteville,AR,72703,36.0886151,-94.17334470000002
5678,TUSCALOOSA VA MEDICAL CENTER,C,10749 West Kaler Drive,Glendale,AZ,85307,33.546346,-112.291933
5679,WEATHERFORD REGIONAL HOSPITAL,D,314 Lallemand Court,Nashville,TN,37211,36.078873,-86.694142
5680,HOLY ROSARY HEALTHCARE,M,404 Ramble Wood Circle,Nashville,TN,37221,36.042086,-86.9647899
5681,DOCTORS HOSPITAL TIDWELL,D,4602 West Luke Avenue,Glendale,AZ,85301,33.518068,-112.157622
5682,MEDINA HOSPITAL,C,10911 Torrington Road,Louisville,KY,40272,38.0959071,-85.8628614
5683,DILEY RIDGE MEDICAL CENTER,G,8709 Peeble Lane,Louisville,KY,40272,38.1221036,-85.7984675
5684,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,X,7187 Holland Court,Arvada,CO,80005,39.8271442,-105.1034456
5685,TYLER HOLMES MEMORIAL HOSPITAL CAH,E,120 North Block Avenue,Fayetteville,AR,72701,36.0642888,-94.160419
5686,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,J,1761 Thousand Oaks Boulevard,Berkeley,CA,94707,37.897449,-122.28256
5687,CORNERSTONE REGIONAL HOSPITAL,P,1347 Blackwalnut Court,Annapolis,MD,21403,38.936881,-76.475823
5688,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE,C,4313 Bylsma Circle,Panama City,FL,32404,30.223822,-85.588877
5689,SAMARITAN NORTH LINCOLN HOSPITAL,N,3504 East 5th Street,Panama City,FL,32401,30.156461,-85.61573399999999
5690,GEORGE WASHINGTON UNIV HOSPITAL,W,3782 North Front Street,Fayetteville,AR,72703,36.1184954,-94.1443355
5691,TEMPLE COMMUNITY HOSPITAL,Z,1710 Monroe Street Northeast,Washington,DC,20018,38.933363,-76.98034799999999
5692,SOUTH COUNTY HOSPITAL INC,U,6444 North 67th Avenue,Glendale,AZ,85301,33.5302444,-112.2049579
5693,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,H,2230 Armstrong Drive,Savannah,GA,31404,32.028393,-81.07870299999999
5694,WAYNE HOSPITAL,T,51035 Conifer Drive,Soda Springs,CA,95728,39.31757899999999,-120.443713
5695,AVERA DESMET MEMORIAL HOSPITAL - CAH,U,25 Morton Street,Quincy,MA,02169,42.24450900000001,-71.021176
5696,MOUNT CARMEL ST ANN'S HOSPITAL,T,5813 Hammermill Loop,Montgomery,AL,36116,32.310768,-86.207281
5697,NORTHAMPTON VA MEDICAL CENTER,T,6990 Pierson Street,Arvada,CO,80004,39.824425,-105.122103
5698,FAWCETT MEMORIAL HOSPITAL,G,2169 Barre Road,Hubbardston,MA,01452,42.358773,-72.14296100000001
5699,ANNE BATES LEACH EYE HOSPITAL,J,87 Horseshoe Drive,West Windsor,VT,05037,43.4731793,-72.4967532
5700,MEMORIAL HSPTL LAFAYETTE CTY,A,124 Crane Street,Panama City,FL,32413,30.203032,-85.84606699999999
5701,CENTRASTATE MEDICAL CENTER,Q,619 Colusa Avenue,Berkeley,CA,94707,37.896256,-122.284523
5702,LAMB HEALTHCARE CENTER,B,7817 Moose Run Circle,Anchorage,AK,99507,61.15001100000001,-149.828868
5703,MEMORIAL HOSPITAL CENTRAL,E,115 Home Avenue,Burlington,VT,05401,44.450746,-73.213854
5704,HOWARD MEMORIAL HOSPITAL,O,7645 Marshall Street,Arvada,CO,80003,39.835952,-105.070063
5705,CLARKE COUNTY HOSPITAL,H,19803 North Mitkof Loop,Anchorage,AK,99577,61.304979,-149.512295
5706,BROOKVILLE HOSPITAL,I,555 North Dupont Avenue,Nashville,TN,37115,36.268033,-86.6999979
5707,CUERO COMMUNITY HOSPITAL,P,127 Andover Drive,Savannah,GA,31405,32.02335,-81.099446
5708,SAINT FRANCIS MEMORIAL HOSPITAL,K,174 Village Lake Drive,Pooler,GA,31322,32.137225,-81.261607
5709,TUSCALOOSA VA MEDICAL CENTER,P,18318 Pioneer Drive,Anchorage,AK,99577,61.364421,-149.540056
5710,FALMOUTH HOSPITAL,A,23 North Hill Street,Nashville,TN,37210,36.1448942,-86.7608357
5711,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,F,8569 Vermont 9,Woodford,VT,05201,42.89056000000001,-73.029701
5712,"ST ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",P,7758 Betty Louise Drive,Panama City,FL,32404,30.142779,-85.5594799
5713,ODESSA MEMORIAL HOSPITAL,F,2685 California Street,Mountain View,CA,94040,37.4068693,-122.1129728
5714,BLOWING ROCK HOSPITAL,T,7966 Chase Circle,Arvada,CO,80003,39.840388,-105.05578
5715,MCKAY DEE HOSPITAL CENTER,N,7 Rose Dhu Lane,Savannah,GA,31419,31.940738,-81.149682
5716,"HOSPITAL UPR, DR  FEDERICO TRILLA",E,233 Juniper Drive,South Burlington,VT,05403,44.473457,-73.176118
5717,LOUIS A WEISS MEMORIAL HOSPITAL,Q,512 North Center Avenue,Panama City,FL,32401,30.15768199999999,-85.6292129
5718,NORTH AUSTIN MEDICAL CENTER,Y,435 Porter Lake Drive,Springfield,MA,01106,42.0712181,-72.5562459
5719,SILVERTON HOSPITAL,P,2237 Northwest 18th Street,Oklahoma City,OK,73107,35.4882133,-97.5513414
5720,HARRISON COUNTY HOSPITAL,S,928 Wright Avenue,Mountain View,CA,94043,37.3996523,-122.0796285
5721,MARIAN COMMUNITY HOSPITAL,Q,302 East Granada Street,Fayetteville,AR,72703,36.1004549,-94.15316299999999
5722,BAYLOR MEDICAL CENTER AT UPTOWN,X,5 Meadow Lane,Rutland,VT,05701,43.619797,-72.983231
5723,VALDESE GENERAL HOSPITAL INC,B,3446 Northwest 48th Street,Oklahoma City,OK,73112,35.520218,-97.57768899999999
5724,CANDLER COUNTY HOSPITAL,W,9605 West 62nd Place,Arvada,CO,80004,39.810923,-105.10516
5725,METHODIST HOSPITAL FOR SURGERY,J,108 Chalmers Avenue,Glen Burnie,MD,21061,39.18783699999999,-76.637253
5726,MAINE COAST MEMORIAL HOSPITAL,Y,1601 Algonquin Parkway,Louisville,KY,40210,38.2225055,-85.7828486
5727,"INTEGRIS HEALTH EDMOND, INC",N,2927 Martin Luther King Junior Avenue Southeast,Washington,DC,20020,38.845443,-76.9975165
5728,TREASURE VALLEY HOSPITAL,K,16133 Hillsborough Boulevard,Port Charlotte,FL,33954,27.0328058,-82.1845786
5729,PRAIRIE COMMUNITY HOSPITAL,F,22 South Duncan Avenue,Fayetteville,AR,72701,36.0628328,-94.1711035
5730,ESSENTIA HEALTH SANDSTONE,O,970 Old Oak Road,Livermore,CA,94550,37.653774,-121.796632
5731,WEST VIRGINIA UNIVERSITY HOSPITALS,B,1230 Stafford Drive,Montgomery,AL,36117,32.32403,-86.14840099999999
5732,COMMUNITY HOSPITALS AND WELLNESS CENTERS,F,4255 Tanager Common,Fremont,CA,94555,37.5738888,-122.0460256
5733,SAINT BARNABAS MEDICAL CENTER,Z,99 Summer Street,Manchester,CT,06040,41.7701909,-72.541037
5734,REGIONS HOSPITAL,E,1102 Spy Glass Drive,Arnold,MD,21012,39.054956,-76.488569
5735,BAPTIST MEMORIAL HOSPITAL NORTH MS,C,6047 Cole Court,Arvada,CO,80004,39.806248,-105.1517452
5736,WEST CHESTER MEDICAL CENTER,P,6820 West 84th Circle,Arvada,CO,80003,39.848841,-105.073978
5737,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,O,68 Princeton Street,Manchester,CT,06042,41.785992,-72.51134499999999
5738,MID COAST HOSPITAL,D,580 Hollow Wood Road,Montgomery,AL,36109,32.3914018,-86.2181083
5739,SALEM TOWNSHIP HOSPITAL,R,369 Ruth Avenue,Mountain View,CA,94043,37.409802,-122.100957
5740,CIMARRON MEMORIAL HOSPITAL,U,62 High Street,Manchester,CT,06040,41.76887199999999,-72.532166
5741,LANGLADE HOSPITAL,P,73 Lower Main Street,Morristown,VT,05661,44.561367,-72.59975399999999
5742,OWENSBORO MEDICAL HEALTH SYSTEM,G,20097 Butterfield Drive,Castro Valley,CA,94546,37.6990989,-122.085039
5743,CAPITAL REGION MEDICAL CENTER,D,922 Urciolo Court,Annapolis,MD,21401,38.979099,-76.57732589999999
5744,FARGO VA MEDICAL CENTER,T,11160 Vosikof Place,Anchorage,AK,99507,61.11972100000001,-149.726504
5745,SOUTHEAST ARIZONA MEDICAL CENTER,E,235 Hugh Thomas Drive,Panama City,FL,32404,30.146583,-85.553331
5746,YOAKUM COMMUNITY HOSPITAL,V,2169 Barre Road,Hubbardston,MA,01452,42.358773,-72.14296100000001
5747,MAIN LINE HOSPITAL LANKENAU,K,449 Saratoga Lane,Montgomery,AL,36117,32.3749619,-86.19708399999999
5748,LONGVIEW REGIONAL MEDICAL CENTER,Q,4225 Eatons Creek Road,Nashville,TN,37218,36.214124,-86.865025
5749,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",C,8507 Lorento Street,Panama City Beach,FL,32408,30.176486,-85.780022
5750,MUSKOGEE VA MEDICAL CENTER,S,3801 North Ann Arbor Place,Oklahoma City,OK,73122,35.508741,-97.608784
5751,ISLAND HOSPITAL,P,531 Bobbin Mill Road,Lunenburg,VT,05906,44.476506,-71.6772529
5752,YALE-NEW HAVEN HOSPITAL,B,11985 West 56th Drive,Arvada,CO,80002,39.7975973,-105.1342307
5753,METHODIST CHARLTON MEDICAL CENTER,E,4001 Anderson Road,Nashville,TN,37217,36.1065983,-86.59917000000002
5754,PROVIDENCE HOSPITAL,R,7808 Baltimore Annapolis Boulevard,Glen Burnie,MD,21060,39.14247599999999,-76.590255
5755,ST FRANCIS MEDICAL CENTER,S,15510 Champion Lakes Place,Louisville,KY,40245,38.276776,-85.47488
5756,AUDUBON COUNTY MEMORIAL HOSPITAL,W,6419 8th Street Northwest,Washington,DC,20012,38.968037,-77.02396399999999
5757,SKAGIT VALLEY HOSPITAL,I,1261 Steamboat Drive,Fayetteville,AR,72704,36.0804859,-94.2049698
5758,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,P,6241 Hudson Creek Drive,Louisville,KY,40291,38.160127,-85.600579
5759,KALKASKA MEMORIAL HEALTH CENTER,H,1420 12th Street Northwest,Washington,DC,20005,38.909211,-77.02838299999999
5760,WELLINGTON REGIONAL MEDICAL CENTER,Y,122 40th Avenue North,Nashville,TN,37209,36.142438,-86.832419
5761,CLINTON HOSPITAL ASSOCIATION,B,5458 Zephyr Court,Arvada,CO,80002,39.796439,-105.0852888
5762,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,A,427 Gulf View Drive,Panama City Beach,FL,32413,30.2642309,-85.9666543
5763,VALLEY VIEW MEDICAL CENTER,O,5055 West 58th Avenue,Arvada,CO,80002,39.8024171,-105.0505121
5764,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,C,264 Crest Drive,Soldotna,AK,99669,60.497608,-151.080848
5765,CROSSRIDGE COMMUNITY HOSPITAL,V,6436 Stoney Point Road,Panama City,FL,32404,30.266241,-85.599245
5766,"WOMANS HOSPITAL OF TEXAS,THE",E,8800 Northwest 92nd Street,Oklahoma City,OK,73132,35.5649656,-97.67169559999999
5767,BOX BUTTE GENERAL HOSPITAL,Y,3138 Banneker Drive Northeast,Washington,DC,20018,38.92471099999999,-76.96210769999999
5768,TAHLEQUAH CITY HOSPITAL,V,12725 Landmark Street,Anchorage,AK,99515,61.1056052,-149.8523519
5769,CHEYENNE COUNTY HOSPITAL,L,1361 Barret Park Way,Montgomery,AL,36117,32.3073745,-86.14638219999999
5770,BAPTIST HOSPITAL,T,3142 West Finger Road,Fayetteville,AR,72701,36.042837,-94.205309
5771,ST VINCENT HEALTHCARE,N,594 Putnam Avenue,Cambridge,MA,02139,42.3568866,-71.10681559999999
5772,HANCOCK COUNTY MEMORIAL HOSPITAL,O,7296 West Wedington Drive,Fayetteville,AR,72704,36.0769469,-94.26638700000001
5773,SPALDING REGIONAL MEDICAL CENTER,O,1713 Arrow Cove Lane,Annapolis,MD,21401,39.00848999999999,-76.53611699999999
5774,EAST LIVERPOOL CITY HOSPITAL,W,93 Alpine Avenue,Oak Bluffs,MA,02568,41.4401517,-70.5804332
5775,MEMORIAL HERMANN BAPTIST BEAUMONT HOSPITAL,W,6016 Northwest 27th Street,Oklahoma City,OK,73127,35.497661,-97.62427079999999
5776,GUADALUPE REGIONAL MEDICAL CENTER,M,912 Locklayer Street,Nashville,TN,37208,36.1708271,-86.7919648
5777,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,X,545 Tracey Drive,Panama City,FL,32404,30.1354251,-85.5573034
5778,SPEARFISH REGIONAL SURGERY CENTER,B,23622 Greatland Drive,Anchorage,AK,99567,61.40319400000001,-149.442313
5779,ST VINCENT SALEM HOSPITAL INC,B,938 Elkridge Landing Road,Linthicum Heights,MD,21090,39.2035659,-76.6861669
5780,PALM BAY HOSPITAL,Y,20251 North 75th Avenue,Glendale,AZ,85308,33.6696067,-112.2196548
5781,VIRGINIA MASON MEDICAL CENTER,O,91 Courthouse Drive,Guildhall,VT,05905,44.5656291,-71.5609455
5782,HARRINGTON MEMORIAL HOSPITAL,V,25 Cliffside Drive,Manchester,CT,06042,41.79505229999999,-72.48762169999999
5783,PATIENTS CHOICE MEDICAL CENTER,F,4221 Thompson Avenue,Anchorage,AK,99508,61.2277595,-149.8015005
5784,PIKE COUNTY MEMORIAL HOSPITAL,Z,3321 Eureka Street,Anchorage,AK,99503,61.1896952,-149.8906112
5785,COLQUITT REGIONAL MEDICAL CENTER,K,172 Alburg Springs Road,Alburgh,VT,05440,44.995827,-73.2201539
5786,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,H,14285 Wycliff Way,Magalia,CA,95954,39.829745,-121.604994
5787,SHOALS HOSPITAL,E,10001 Pheasant Lane,Oklahoma City,OK,73162,35.571646,-97.63995700000001
5788,VA LONG BEACH HEALTHCARE SYSTEM,L,706 Seagrove Road,Glen Burnie,MD,21060,39.163384,-76.609205
5789,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,L,4717 Forest Hills Drive,Noble,OK,73068,35.14127,-97.372433
5790,MISSISSIPPI BAPTIST MEDICAL CENTER,H,1427 South Carolina Avenue Southeast,Washington,DC,20003,38.886615,-76.9845349
5791,TRIDENT MEDICAL CENTER,M,32512 Christine Drive,Union City,CA,94587,37.5727239,-122.0765151
5792,ORANGE COAST MEMORIAL MEDICAL CENTER,H,7041 Dover Avenue,North Beach,MD,20714,38.721772,-76.539551
5793,MUSKOGEE COMMUNITY HOSPITAL,J,1771 Daisey Court,Millersville,MD,21108,39.044662,-76.64797399999999
5794,WHITE COUNTY MEDICAL CENTER,J,510 Leeanne Drive,Nashville,TN,37211,36.067017,-86.72742
5795,PARK NICOLLET METHODIST HOSPITAL,M,6610 North 93rd Avenue,Glendale,AZ,85305,33.5318072,-112.2579497
5796,OAKWOOD HERITAGE HOSPITAL,I,5136 Gaines Street,Oklahoma City,OK,73135,35.413918,-97.453452
5797,OCONEE REGIONAL MEDICAL CENTER,O,421 Madison Street Northeast,Washington,DC,20011,38.9590441,-76.9999168
5798,BEAUREGARD MEMORIAL HOSPITAL,V,488 Mill Road,Hartford,VT,05001,43.658581,-72.33954770000001
5799,UNITED REGIONAL MEDICAL CENTER,J,1809 U.S. 80,Savannah,GA,31408,32.0847824,-81.16739679999999
5800,CENTRAL MONTANA MEDICAL CENTER,F,112 North Hunter Street,Farmington,AR,72730,36.046885,-94.24025600000002
5801,BOX BUTTE GENERAL HOSPITAL,C,4200 Northwest 59th Street,Oklahoma City,OK,73112,35.53076,-97.59467099999999
5802,KERN MEDICAL CENTER,X,900 Dupont Road,Louisville,KY,40207,38.2348615,-85.6398973
5803,WILSON MEMORIAL HOSPITAL,Y,4920 Quonset Drive,Sacramento,CA,95820,38.530987,-121.417033
5804,SPARKS REGIONAL MEDICAL CENTER,H,1001 Northwest 104th Street,Oklahoma City,OK,73114,35.57694,-97.530186
5805,MARCUS DALY MEMORIAL HOSPITAL - CAH,G,18318 Pioneer Drive,Anchorage,AK,99577,61.364421,-149.540056
5806,SYCAMORE SHOALS HOSPITAL,I,8391 West 52nd Avenue,Arvada,CO,80002,39.79131900000001,-105.09057
5807,GRANDVIEW MEDICAL CENTER,W,5309 Darling Hill Road,Burke,VT,05871,44.6140511,-71.9429246
5808,JFK MEDICAL CENTER,R,703 Elizabeth Barcus Way,Fortuna,CA,95540,40.59661,-124.132857
5809,ALEXIAN BROTHERS MEDICAL CENTER,J,152 Teddy Drive,Union City,CA,94587,37.608898,-122.029517
5810,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,C,4755 Coventry Road,Montgomery,AL,36116,32.318132,-86.28353
5811,SAINT CLARE'S HOSPITAL/SUSSEX,T,9321 Amy Lane,Panama City Beach,FL,32407,30.186053,-85.79181899999999
5812,PARKVIEW HOSPITAL,N,2200 East Victory Drive,Savannah,GA,31404,32.0401627,-81.0593621
5813,WILKES-BARRE GENERAL HOSPITAL,O,199 Spencer Street,Manchester,CT,06040,41.7673618,-72.5691083
5814,SCOTLAND COUNTY  HOSPITAL,G,2334 Nantucket Drive,Crofton,MD,21114,39.0298609,-76.67307600000001
5815,VALLEY VIEW HOSPITAL ASSOCIATION,F,405 Savannah Park Way,Panama City Beach,FL,32407,30.2004357,-85.83470299999999
5816,ALTA VISTA REGIONAL HOSPITAL,B,1200 S Street,Anchorage,AK,99501,61.210528,-149.916739
5817,CHILDREN'S MERCY  SOUTH,M,62 Prospect Avenue,Quincy,MA,02170,42.261576,-71.020522
5818,NATIVIDAD MEDICAL CENTER,V,1007 Ash Street,Louisville,KY,40217,38.227015,-85.73674
5819,DODGE COUNTY HOSPITAL,U,1061 Sumatra Street,Hayward,CA,94544,37.628092,-122.072806
5820,COMMUNITY MEMORIAL HOSPITAL,Y,2278 North Windswept Lane,Fayetteville,AR,72703,36.092963,-94.14863989999999
5821,BEAUFORT COUNTY MEMORIAL HOSPITAL,T,703 Elizabeth Barcus Way,Fortuna,CA,95540,40.59661,-124.132857
5822,WARREN MEMORIAL HOSPITAL,R,7229 Lewis Place,Anchorage,AK,99507,61.1550822,-149.8210499
5823,ST JOHN'S LUTHERAN HOSPITAL,T,6385 Oak Street,Arvada,CO,80004,39.8119701,-105.1192906
5824,KANSAS CITY VA MEDICAL CENTER,F,145 Saint John Street,Manchester,CT,06040,41.7761106,-72.541949
5825,POPLAR BLUFF VA MEDICAL CENTER,N,2325 Eastridge Circle,Moore,OK,73160,35.358778,-97.4688594
5826,ALEXANDRIA VA MEDICAL CENTER,J,7998 Chase Circle,Arvada,CO,80003,39.841232,-105.057933
5827,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,S,7101 West Beardsley Road,Glendale,AZ,85308,33.6661742,-112.2118385
5828,PARKWEST MEDICAL CENTER,V,612 E Street,Marysville,CA,95901,39.1416756,-121.5911593
5829,TAYLORVILLE MEMORIAL HOSPITAL,L,9740 Rhythm Road,Midwest City,OK,73130,35.44392,-97.358334
5830,YOAKUM COUNTY HOSPITAL,T,7450 Wade Circle,Anchorage,AK,99518,61.153018,-149.906705
5831,VA N CALIFORNIA HEALTHCARE SYSTEM,H,325 Irwin Street,Anchorage,AK,99508,61.22645110000001,-149.8102804
5832,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,K,86 Pine Street,Cambridge,MA,02139,42.3655402,-71.09778589999999
5833,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,Y,3125 Willow Lane Drive,Montgomery,AL,36109,32.3777959,-86.26397399999999
5834,BANNER CHURCHILL COMMUNITY HOSPITAL,J,11 Water Street,Holbrook,MA,02343,42.1550815,-71.0237559
