id,name,speciality,address,city,state,zip,lat,lng
2854,MEMORIAL HOSPITAL,Y,12 Red Fox Drive,Savannah,GA,31419,31.981396,-81.22833899999999
2855,CHEYENNE VA MEDICAL CENTER,D,516 Southwest 60th Terrace,Oklahoma City,OK,73139,35.4051605,-97.5223633
2856,THE MCDOWELL HOSPITAL,Z,6802 North 67th Avenue,Glendale,AZ,85301,33.5359555,-112.2043774
2857,PIEDMONT MOUNTAINSIDE HOSPITAL INC,R,45 Baldridge Road,Annapolis,MD,21401,38.987035,-76.516648
2858,PROVIDENCE ST JOSEPH HOSPITAL,S,70 East Terrace,South Burlington,VT,05403,44.46414499999999,-73.189137
2859,BIRMINGHAM VA MEDICAL CENTER,P,1612 Whitemarsh Way,Savannah,GA,31410,32.0372429,-81.0156669
2860,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,T,4430 Davenport Street Northwest,Washington,DC,20016,38.951789,-77.08766399999999
2861,WEST CALCASIEU CAMERON HOSPITAL,S,2417 Becker Place,Del City,OK,73115,35.439682,-97.453451
2862,WAYNE COUNTY HOSPITAL,O,3762 Royalton Turnpike,Barnard,VT,05068,43.77298700000001,-72.58798999999999
2863,ROPER HOSPITAL,J,2522 Fountain Avenue,South Lake Tahoe,CA,96150,38.918128,-119.98002
2864,UNIVERSITY HOSPITAL,B,1259 Everett Avenue,Louisville,KY,40204,38.23790650000001,-85.7139049
2865,POCAHONTAS COMMUNITY HOSPITAL,F,5516 West Indore Drive,Littleton,CO,80128,39.581053,-105.057687
2866,DICKINSON COUNTY MEMORIAL HOSPITAL,N,13066 North 56th Avenue,Glendale,AZ,85304,33.602739,-112.177602
2867,MEDCENTRAL HEALTH SYSTEM,W,1106 Commanders Way South,Annapolis,MD,21409,39.033352,-76.447767
2868,GREENFIELD AREA MEDICAL CENTER,E,7758 Betty Louise Drive,Panama City,FL,32404,30.142779,-85.5594799
2869,SIERRA VISTA REGIONAL MEDICAL CENTER,I,2021 West Burnett Avenue,Louisville,KY,40210,38.2308355,-85.7919138
2870,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,P,239 Eastern Avenue,Fayetteville,AR,72701,36.0605438,-94.18373079999999
2871,JAMES LAWRENCE KERNAN HOSPITAL INC,O,112 Shannon Road,Colchester,VT,05446,44.514781,-73.15258
2872,CONEY ISLAND HOSPITAL,X,127 Grand Heron Drive,Panama City,FL,32407,30.189702,-85.80841099999999
2873,HOSPITAL METROPOLITANO DR TITO MATTEI,D,1718 Underwood Road,Gambrills,MD,21054,39.0032939,-76.665048
2874,RIVER FALLS AREA HSPTL,E,16412 Eastwood Cut Off Road,Louisville,KY,40245,38.2344531,-85.4476466
2875,LUTHERAN MEDICAL CENTER,N,42 Adams Road,Greenfield,MA,01301,42.6176903,-72.563188
2876,ELLINWOOD DISTRICT HOSPITAL,G,1709 Queensbury Road,Moore,OK,73160,35.3546959,-97.507938
2877,HALIFAX REGIONAL MEDICAL CENTER INC,U,196 Ruth Street,Farmington,AR,72730,36.045747,-94.23354599999999
2878,MERCY HOSPITAL JOPLIN,W,3 Carson Street,Chico,CA,95928,39.725125,-121.796593
2879,COLUMBUS REGIONAL HEALTHCARE SYSTEM,C,7509 Linda Lane,Panama City,FL,32404,30.140681,-85.563592
2880,PHYSICIANS MEDICAL CENTER OF SANTA FE,J,376 Whites Road,Wilmington,VT,05363,42.880951,-72.84163699999999
2881,"WESTBURY COMMUNITY HOSPITAL, LLC",N,9605 West 62nd Place,Arvada,CO,80004,39.810923,-105.10516
2882,WALTHALL COUNTY GENERAL HOSPITAL CAH,B,20 Garfield Street,Needham,MA,02492,42.2748459,-71.236059
2883,SENTARA NORFOLK GENERAL HOSPITAL,X,8800 Northwest 92nd Street,Oklahoma City,OK,73132,35.5649656,-97.67169559999999
2884,WILCOX MEMORIAL HOSPITAL,O,21950 Arnold Center Road,Carson,CA,90810,33.8272706,-118.2302826
2885,ST JOHN BROKEN ARROW,W,10367 West 55th Place,Arvada,CO,80002,39.797582,-105.117438
2886,PROVENA UNITED SAMARITANS MEDCTR-LOGAN,Y,5 Meadow Lane,Rutland,VT,05701,43.619797,-72.983231
2887,IU HEALTH GOSHEN HOSPITAL,W,55 Sunrise Avenue,Moretown,VT,05660,44.256561,-72.79034399999999
2888,WILBARGER GENERAL HOSPITAL,N,435 Porter Lake Drive,Springfield,MA,01106,42.0712181,-72.5562459
2889,HEALTHSOURCE SAGINAW,S,7321 Mary Jo Avenue,Panama City,FL,32409,30.2836162,-85.632155
2890,SAINT ELIZABETH REGIONAL MEDICAL CENTER,L,107 Laurel Green Court,Savannah,GA,31419,32.025628,-81.24673399999999
2891,SOUTHWEST HEALTHCARE SERVICES,S,44 Colonial Road,Manchester,CT,06042,41.7970187,-72.5055367
2892,"JOHN ED CHAMBERS MEM HOSP, INC",J,10819 Bluegrass Parkway,Jeffersontown,KY,40299,38.2217085,-85.5551964
2893,THOREK MEMORIAL HOSPITAL,H,5403 Illinois Avenue,Nashville,TN,37209,36.157077,-86.853827
2894,VOLUNTEER COMMUNITY HOSPITAL,X,141 Lavigne Road,Colchester,VT,05446,44.52947899999999,-73.200469
2895,PAGE HOSPITAL,K,2685 California Street,Mountain View,CA,94040,37.4068693,-122.1129728
2896,BULLOCK COUNTY HOSPITAL,L,6713 Holt Road,Nashville,TN,37211,36.013723,-86.729686
2897,MOREHOUSE GENERAL HOSPITAL,M,8671 West 78th Circle,Arvada,CO,80005,39.837775,-105.095247
2898,SULLIVAN COUNTY COMMUNITY HOSPITAL,G,864 Main Street,Worcester,MA,01610,42.25376019999999,-71.8157373
2899,"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C",S,31 Yosemite Avenue,Oakland,CA,94611,37.823278,-122.255305
2900,KOSCIUSKO COMMUNITY HOSPITAL,W,152 Teddy Drive,Union City,CA,94587,37.608898,-122.029517
2901,CAMDEN CLARK MEDICAL CENTER,D,16 Redbud Way,Marlborough,MA,01752,42.3198245,-71.5739956
2902,USC KENNETH NORRIS JR CANCER HOSPITAL,H,2269 Eastern Boulevard,Montgomery,AL,36117,32.3497194,-86.2186839
2903,VHS HARLINGEN HOSPITAL COMPANY LLC,Y,54 Gentry Court,Annapolis,MD,21403,38.967842,-76.511608
2904,APPLETON MUNICIPAL HOSPITAL,P,2927 Martin Luther King Junior Avenue Southeast,Washington,DC,20020,38.845443,-76.9975165
2905,CHRISTUS JASPER MEMORIAL HOSPITAL,J,5410 McLean Drive,Elk Grove,CA,95757,38.3890938,-121.4409219
2906,JACKSON GENERAL HOSPITAL,H,180 Center Street,Manchester,CT,06040,41.773626,-72.5265469
2907,TRINITY MEDICAL CENTER,P,557 West Willoughby Road,Fayetteville,AR,72701,36.019975,-94.16828199999999
2908,TROUSDALE MEDICAL CENTER,F,5836 Red Barn Road,Montgomery,AL,36116,32.33746,-86.220828
2909,LONGVIEW REGIONAL MEDICAL CENTER,B,4513 Beth Manor Drive,Montgomery,AL,36109,32.3648739,-86.2404025
2910,OZARK HEALTH,Z,501 West Maple Street,Fayetteville,AR,72701,36.069956,-94.1653645
2911,ERLANGER MEDICAL CENTER,J,7013 Collinswood Drive,Nashville,TN,37221,36.051513,-86.959874
2912,GOODALL WITCHER HOSPITAL,Z,13583 West 68th Avenue,Arvada,CO,80004,39.8220027,-105.1518073
2913,MARYMOUNT HOSPITAL,H,9401 3rd Street Road,Louisville,KY,40272,38.115066,-85.823278
2914,BAYSTATE MARY LANE HOSPITAL,W,1637 Acre Circle,Panama City Beach,FL,32407,30.18644399999999,-85.78322299999999
2915,CONCORD HOSPITAL,I,4328 Brewer Road,Montgomery,AL,36108,32.314049,-86.388746
2916,COBB MEMORIAL HOSPITAL,T,218 Turtle Cove,Panama City Beach,FL,32413,30.2647679,-85.957329
2917,CRAIG GENERAL HOSPITAL,D,32 Prospect Street,Manchester,CT,06040,41.763702,-72.5306932
2918,MT ASCUTNEY HOSPITAL,V,5936 North 80th Drive,Glendale,AZ,85303,33.5223996,-112.2322894
2919,JEFFERSON COUNTY MEMORIAL HOSPITAL,S,509 Franklin Street Northeast,Washington,DC,20017,38.9255849,-76.9990895
2920,MORTON PLANT HOSPITAL,R,4439 Gale Street,Livermore,CA,94550,37.690199,-121.7411119
2921,WILLIAM NEWTON HOSPITAL,U,2162 Mulberry Hill Road,Annapolis,MD,21409,39.0005049,-76.46388999999999
2922,ALTA VISTA REGIONAL HOSPITAL,Y,1400 Doris Drive,Louisville,KY,40118,38.1089043,-85.7403406
2923,WIREGRASS MEDICAL CENTER,C,7047 Vinson Road,Panama City,FL,32413,30.336868,-85.829662
2924,JEFFERSON HEALTHCARE HOSPITAL,N,735 West Treadwell Street,Fayetteville,AR,72701,36.06214480000001,-94.17032209999999
2925,MARGARETVILLE MEMORIAL HOSPITAL,Q,6140 Fenton Street,Arvada,CO,80003,39.8080314,-105.0601435
2926,LINDSBORG COMMUNITY HOSPITAL,G,4696 Bull Run Road,Ashland City,TN,37015,36.241285,-86.940741
2927,RAULERSON HOSPITAL,J,3521 Stargate Circle,Anchorage,AK,99517,61.1885821,-149.9442226
2928,HEARTLAND REGIONAL MEDICAL CENTER,A,140 William Chambers Junior Drive,Glen Burnie,MD,21060,39.156809,-76.535061
2929,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,D,7321 Mary Jo Avenue,Panama City,FL,32409,30.2836162,-85.632155
2930,SAMARITAN PACIFIC COMMUNITIES HOSPITAL,M,3770 North Front Street,Fayetteville,AR,72703,36.1183319,-94.1443548
2931,CAVERNA MEMORIAL HOSPITAL,R,408 Pine Street,Bloomingdale,GA,31302,32.123381,-81.300556
2932,ST ELIZABETH MEDICAL CENTER,Y,57413 Taku Avenue,Homer,AK,99603,59.69155499999999,-151.383791
2933,CHRIST HOSPITAL,J,422 C Street Northeast,Washington,DC,20002,38.8942029,-76.99988809999999
2934,SANTA ROSA MEDICAL CENTER,X,9401 3rd Street Road,Louisville,KY,40272,38.115066,-85.823278
2935,BROOKSVILLE REGIONAL HOSPITAL,Z,5680 Eddins Road,Montgomery,AL,36117,32.3767837,-86.2055239
2936,OSBORNE COUNTY MEMORIAL HOSPITAL,P,1749 Haleys Hope Court,Nashville,TN,37209,36.118049,-86.92977599999999
2937,SHELBY REGIONAL MEDICAL CENTER,D,1504 P Street Northwest,Washington,DC,20005,38.9094936,-77.0349535
2938,MC DONOUGH DISTRICT HOSPITAL,J,46710 Crawford Street,Fremont,CA,94539,37.4924962,-121.9246934
2939,VALLEYCARE MEDICAL CENTER,E,938 Elkridge Landing Road,Linthicum Heights,MD,21090,39.2035659,-76.6861669
2940,EDWARD W SPARROW HOSPITAL,F,8716 Astrid Avenue,Louisville,KY,40228,38.120454,-85.635111
2941,WEBSTER COUNTY MEMORIAL HOSPITAL,Q,4401 Burlington Place Northwest,Washington,DC,20016,38.950554,-77.0864351
2942,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH,F,397 North Main Street,Manchester,CT,06042,41.79581599999999,-72.529032
2943,VALLEY HOSPITAL,F,22352 North 67th Drive,Glendale,AZ,85310,33.686126,-112.203991
2944,PROVIDENCE SEWARD HOSPITAL,S,5029 Montclair Drive,Nashville,TN,37211,36.068873,-86.754205
2945,CLARA MAASS MEDICAL CENTER,F,3835 Oakes Drive,Hayward,CA,94542,37.661345,-122.032784
2946,SULLIVAN COUNTY MEMORIAL HOSPITAL,B,722 13th Street Northeast,Washington,DC,20002,38.899741,-76.98857799999999
2947,NORTHERN COCHISE COMMUNITY HOSPITAL,L,101 Mustang Drive,San Luis Obispo,CA,93405,35.294785,-120.66573
2948,DOCTORS HOSPITAL AT DEER CREEK LLC,Y,2613 Southeast 50th Street,Oklahoma City,OK,73129,35.415036,-97.46544999999999
2949,BAPTIST HOSPITAL NORTHEAST,O,5721 Frank Hough Road,Panama City,FL,32404,30.23643,-85.559361
2950,HOSPITAL METROPOLITANO DE LA MONTANA,A,718 Dutchmans Court,Nashville,TN,37076,36.2048851,-86.5994752
2951,DALLAS MEDICAL CENTER,B,2042 High Street,Oakland,CA,94601,37.776415,-122.209418
2952,DOUGLAS COUNTY HOSPITAL,O,13415 Panama City Beach Parkway,Panama City Beach,FL,32407,30.2061433,-85.84289439999999
2953,MOUNTAIN VIEW HOSPITAL,U,238 West Rock Street,Fayetteville,AR,72701,36.0609635,-94.1628029
2954,OAKBEND MEDICAL CENTER,X,88 Florence Street,New Bedford,MA,02740,41.635666,-70.9444673
2955,BLACK RIVER MEM HSPTL,C,21 Glenoak Lane Northwest,Glen Burnie,MD,21061,39.170174,-76.62381599999999
2956,HEARTLAND REGIONAL MEDICAL CENTER,E,9176 Ellis Way,Arvada,CO,80005,39.8624095,-105.1574648
2957,AURORA MED CTR OSHKOSH,C,8852 Broderick Street,Montgomery,AL,36117,32.3316508,-86.1415806
2958,MEMORIAL HOSPITAL,F,1011 Bell Avenue,Glen Burnie,MD,21060,39.177114,-76.59223899999999
2959,ST MARY'S COMMUNITY HOSPITAL,M,7405 River Park Drive,Nashville,TN,37221,36.0581729,-86.974773
2960,GEARY COMMUNITY HOSPITAL,N,7854 Webster Way,Arvada,CO,80003,39.839867,-105.076182
2961,ST LUKES HOSPITAL,Z,8569 Vermont 9,Woodford,VT,05201,42.89056000000001,-73.029701
2962,INTEGRIS BASS BAPTIST HEALTH CENTER,F,7 South University Avenue,Fayetteville,AR,72701,36.062438,-94.1686409
2963,DENVER HEALTH MEDICAL CENTER,W,3231 North Kings Cross,Fayetteville,AR,72703,36.1093059,-94.124859
2964,PIEDMONT GERIATRIC HOSPITAL,P,228 Wood Street,New Bedford,MA,02745,41.678116,-70.92456
2965,SCOTT COUNTY HOSPITAL,N,1890 Orchard View Road,Roseville,CA,95747,38.7943511,-121.3518236
2966,UNION GENERAL HOSPITAL,G,205 North Henderson Bend Road Northwest,Calhoun,GA,30701,34.536625,-84.940567
2967,TRI-CITY REGIONAL MEDICAL CENTER,H,275 South 40th Street,Boulder,CO,80305,39.988864,-105.247011
2968,LOWELL GENERAL HOSPITAL,Q,2375 South School Avenue,Fayetteville,AR,72701,36.0379544,-94.1675838
2969,SAINT JAMES HOSPITAL,Q,8 Chandler Street,Plymouth,MA,02360,41.7657751,-70.6331276
2970,SAVOY MEDICAL CENTER,L,1425 Claremont Circle,Savannah,GA,31415,32.062524,-81.123133
2971,ST ANTHONY HOSPITAL,J,3301 Old Muldoon Road,Anchorage,AK,99504,61.1908348,-149.7340096
2972,SANFORD VERMILLION HOSPITAL,F,1330 North Mission Boulevard,Fayetteville,AR,72701,36.079904,-94.146141
2973,WILKES REGIONAL MEDICAL CENTER,K,3526 Sutton Loop,Fremont,CA,94536,37.5583435,-121.9995133
2974,OAKWOOD SOUTHSHORE MEDICAL CENTER,K,6073 Harlan Street,Arvada,CO,80003,39.807061,-105.062959
2975,MERCY HARVARD HOSPITAL,Z,6932 West Montebello Avenue,Glendale,AZ,85303,33.5202714,-112.2088875
2976,MERCY WALWORTH HOSPITAL & MEDICAL CENTER,Z,16040 North 67th Drive,Peoria,AZ,85382,33.63178500000001,-112.203607
2977,LAMB HEALTHCARE CENTER,A,1431 King George Boulevard,Savannah,GA,31419,31.9775273,-81.2259819
2978,ST VINCENT SALEM HOSPITAL INC,P,20 Masters Way,Manchester,CT,06040,41.740694,-72.51832
2979,EXCELA HEALTH LATROBE HOSPITAL,K,1304 Southwest 67th Street,Oklahoma City,OK,73159,35.3978899,-97.53921899999999
2980,DOCTORS HOSPITAL,T,720 Southwest 2nd Street,Moore,OK,73160,35.3362859,-97.4996421
2981,EASTLAND MEMORIAL HOSPITAL,M,2811 Battery Place Northwest,Washington,DC,20016,38.9256252,-77.0982646
2982,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,G,29 East Avenue,Colchester,VT,05446,44.551498,-73.161736
2983,OUACHITA COUNTY MEDICAL CENTER,A,60 Downey Drive,Manchester,CT,06040,41.7786337,-72.5757232
2984,OHIO COUNTY HOSPITAL,I,1456 East 39th Street,Savannah,GA,31404,32.049126,-81.076138
2985,WHEELING HOSPITAL,R,3718 Bay Tree Road,Lynn Haven,FL,32444,30.205726,-85.63441999999999
2986,SAGE MEMORIAL HOSPITAL,Y,713 Ringgold Drive,Nashville,TN,37207,36.21835799999999,-86.81087099999999
2987,CHESTER RIVER HOSPITAL CENTER,O,1276 Bending Creek Drive,Nashville,TN,37013,36.019118,-86.684798
2988,ST VINCENT RANDOLPH HOSPITAL INC,K,201 West Street,Annapolis,MD,21401,38.9769726,-76.5001837
2989,BARNES JEWISH HOSPITAL,A,2441 Chase Park Drive,Montgomery,AL,36110,32.4266516,-86.2700112
2990,ST ELIZABETH MEDICAL CENTER,L,18 Densmore Drive,Essex,VT,05452,44.492953,-73.101883
2991,EMORY-ADVENTIST HOSPITAL,F,8221 Surf Drive,Panama City,FL,32408,30.1630986,-85.7845665
2992,PAUL B HALL REGIONAL MEDICAL CENTER,P,615 Q Street Northwest,Washington,DC,20001,38.9113118,-77.0206808
2993,SEQUOIA HOSPITAL,L,4981 Shirley Way,Livermore,CA,94550,37.682649,-121.733308
2994,MURRAY-CALLOWAY COUNTY HOSPITAL,H,8886 West 77th Circle,Arvada,CO,80005,39.838824,-105.0971129
2995,SABETHA COMMUNITY HOSPITAL,A,260 Rio Del Mar Boulevard,Aptos,CA,95003,36.967915,-121.902513
2996,MERCY MEDICAL CENTER - CEDAR RAPIDS,D,3101 Penland Parkway,Anchorage,AK,99508,61.2155079,-149.8229335
2997,ST BARNABAS HOSPITAL,D,2464 Windham Hill Road,Townshend,VT,05359,43.118862,-72.7071689
2998,TWIN LAKES REGIONAL MEDICAL CENTER,N,7541 Florence Circle,Anchorage,AK,99507,61.15228200000001,-149.8198583
2999,MEDICAL ARTS HOSPITAL,B,6739 Taft Court,Arvada,CO,80004,39.8189901,-105.1325295
3000,OTSEGO MEMORIAL HOSPITAL,K,5224 Wasena Avenue,Baltimore,MD,21225,39.223779,-76.60339499999999
3001,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,Y,151 Main Street,Savannah,GA,31408,32.113199,-81.148934
3002,WAYNE COUNTY HOSPITAL,M,17433 Teklanika Drive,Anchorage,AK,99577,61.317634,-149.55739
3003,EMERSON HOSPITAL,Z,4331 Foeburn Lane,Louisville,KY,40207,38.26753,-85.634376
3004,WINONA HEALTH SERVICES,Y,1208 Festival Lane,Montgomery,AL,36117,32.3538107,-86.2139983
3005,RHEA MEDICAL CENTER,I,2716 30th Street Southeast,Washington,DC,20020,38.855798,-76.96482499999999
3006,WATERBURY HOSPITAL,U,2641 Heather Lane,Redding,CA,96002,40.5690835,-122.3433244
3007,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,S,103 Razz Way,Panama City Beach,FL,32408,30.1630794,-85.7679105
3008,GOTHENBURG MEMORIAL HOSPITAL,X,3116 Northwest 61st Terrace,Oklahoma City,OK,73112,35.5339389,-97.5718459
3009,PROVENA ST MARYS HOSPITAL,E,49 West Street,Bolton,VT,05676,44.371346,-72.867516
3010,CRITTENDEN MEMORIAL HOSPITAL,E,108 Springer Lane,Yarmouth,MA,02673,41.6444001,-70.2373886
3011,ST ELIZABETH GRANT,Y,1817 Southeast 14th Street,Moore,OK,73160,35.325318,-97.46040099999999
3012,TUSCALOOSA VA MEDICAL CENTER,W,5908 Sedberry Road,Nashville,TN,37205,36.1148079,-86.869148
3013,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,X,415 Lullwater Drive,Panama City Beach,FL,32413,30.22177929999999,-85.8841423
3014,MERCY MEDICAL CENTER-CENTERVILLE,P,10700 South Pennsylvania Avenue,Oklahoma City,OK,73170,35.3612038,-97.5465148
3015,COLUMBIA HOSPITAL,P,29 White Oak Drive,,VT,05465,44.473036,-73.022605
3016,SUTTER ROSEVILLE MEDICAL CENTER,Q,800 Quacco Road,Savannah,GA,31419,32.0338159,-81.25351789999999
3017,ANAHEIM GENERAL HOSPITAL,J,2206 Skidaway Road,Savannah,GA,31404,32.045721,-81.063795
3018,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,V,8800 Northwest 92nd Street,Oklahoma City,OK,73132,35.5649656,-97.67169559999999
3019,GREENE COUNTY MEDICAL CENTER,R,308 Woodleaf Court,Glen Burnie,MD,21061,39.1425931,-76.6238441
3020,BOZEMAN DEACONESS HOSPITAL,M,996 Ed Noble Parkway,Norman,OK,73072,35.206422,-97.4821307
3021,DOCTORS MEDICAL CENTER-SAN PABLO,G,314 Mesa Street,Wheatland,CA,95692,39.012762,-121.424206
3022,GEORGE WASHINGTON UNIV HOSPITAL,K,1245 Southwest 31st Street,Oklahoma City,OK,73109,35.4336277,-97.5388728
3023,LAKESIDE WOMEN'S HOSPITAL,H,294 East Lakeshore Drive,Colchester,VT,05446,44.545238,-73.210098
3024,LOST RIVERS DISTRICT HOSPITAL,L,7105 Tanager Avenue,Glen Burnie,MD,21060,39.176587,-76.559052
3025,UNIVERSITY OF WASHINGTON MEDICAL CTR,L,7513 Lois Street,Panama City,FL,32404,30.149239,-85.563121
3026,SOUTHEAST MISSOURI HOSPITAL,O,5348 Main Street,Franklin,VT,05457,44.9841611,-72.91668729999999
3027,CLAY COUNTY HOSPITAL,O,57 Pierpoint Avenue,Rutland,VT,05701,43.610605,-72.99176059999999
3028,SOUTH GEORGIA MEDICAL CENTER,A,8293 Grayson Grove,Montgomery,AL,36117,32.3331541,-86.1546573
3029,PETALUMA VALLEY HOSPITAL,G,599 Cambridge Street,Cambridge,MA,02141,42.3720518,-71.08610949999999
3030,PROVIDENCE ST PETER HOSPITAL,Q,1609 Porter Avenue,Nashville,TN,37206,36.196292,-86.725028
3031,MIDSTATE MEDICAL CENTER,G,18330 North 79th Avenue,Glendale,AZ,85308,33.6487128,-112.2313289
3032,CHEROKEE INDIAN HOSPITAL AUTHORITY,B,7237 Wild Currant Way,Oakland,CA,94611,37.8387892,-122.1996064
3033,QUARTZ MOUNTAIN MEDICAL CENTER,Z,344 Island Road,Savannah,GA,31406,31.927239,-81.09320199999999
3034,TEXSAN HEART HOSPITAL,P,416 Ridge Street Northwest,Washington,DC,20001,38.906288,-77.016886
3035,WALLA WALLA GENERAL HOSPITAL,O,7405 River Park Drive,Nashville,TN,37221,36.0581729,-86.974773
3036,FANNIN REGIONAL HOSPITAL,A,601 Farragut Place Northeast,Washington,DC,20017,38.951089,-76.997855
3037,PARADISE VALLEY HOSPITAL,F,9306 Norton Commons Boulevard,Prospect,KY,40059,38.3232327,-85.5679148
3038,WESTON COUNTY HEALTH SERVICES,S,4050 Lake Otis Parkway,Anchorage,AK,99508,61.18408040000001,-149.8382083
3039,SHARP CORONADO HOSPITAL AND HLTHCR CTR,L,6275 Eric Lane,Montgomery,AL,36116,32.303026,-86.226477
3040,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,Z,4 Old Colony Way,Yarmouth,MA,02664,41.697168,-70.189992
3041,DOCTORS' CENTER HOSPITAL SAN JUAN,D,3301 Old Muldoon Road,Anchorage,AK,99504,61.1908348,-149.7340096
3042,ASHEVILLE-OTEEN VA MEDICAL CENTER,O,2327 Pomeroy Road Southeast,Washington,DC,20020,38.857527,-76.98526
3043,FORT DEFIANCE INDIAN HOSPITAL,Q,3065 East Pebblestone Drive,Fayetteville,AR,72701,36.067528,-94.118146
3044,CROCKETT HOSPITAL,D,17480 Beaujolais Circle,Anchorage,AK,99577,61.3382562,-149.555598
3045,"OKLAHOMA SURGICAL HOSPITAL, LLC",W,2715 Thornbrook Court,Odenton,MD,21113,39.06450299999999,-76.727459
3046,PARKVIEW REGIONAL MEDICAL CENTER,A,6630 MacArthur Boulevard,Oakland,CA,94605,37.7724559,-122.1773575
3047,NORTHFIELD HOSPITAL,A,1622 Orchard Avenue,Louisville,KY,40213,38.198791,-85.709931
3048,PARKVIEW REGIONAL HOSPITAL,Z,7941 Alpine View Circle,Anchorage,AK,99507,61.1486467,-149.830947
3049,DAVIS COUNTY HOSPITAL,O,4742 Bellevue Avenue,Louisville,KY,40215,38.1795273,-85.77544220000001
3050,LAC/HARBOR-UCLA MED CENTER,O,2572 Drake Street,Montgomery,AL,36108,32.342203,-86.33643599999999
3051,"MILFORD HOSPITAL, INC",Q,5055 West 58th Avenue,Arvada,CO,80002,39.8024171,-105.0505121
3052,WISE REGIONAL HEALTH SYSTEM,Z,1108 Slater Street,Santa Rosa,CA,95404,38.451184,-122.715459
3053,SANTA ROSA MEMORIAL HOSPITAL,F,4696 Bull Run Road,Ashland City,TN,37015,36.241285,-86.940741
3054,"WASHINGTON HOSPITAL, THE",I,4331 Foeburn Lane,Louisville,KY,40207,38.26753,-85.634376
3055,"MONTGOMERY GENERAL HOSPITAL, INC",N,4540 Phyllis Court,Livermore,CA,94550,37.6871239,-121.7409406
3056,HEALTH CENTER NORTHWEST,R,344 Island Road,Savannah,GA,31406,31.927239,-81.09320199999999
3057,HUGHSTON HOSPITAL,L,18505 Onyx Avenue,Waddell,AZ,85355,33.574278,-112.457342
3058,HEART HOSPITAL OF NEW MEXICO,D,2927 Martin Luther King Junior Avenue Southeast,Washington,DC,20020,38.845443,-76.9975165
3059,BARNES JEWISH HOSPITAL,A,3420 Horseshoe Circle,Montgomery,AL,36116,32.3220918,-86.2254811
3060,KINGMAN REGIONAL MEDICAL CENTER,O,8157 East Beach Drive Northwest,Washington,DC,20012,38.991249,-77.0435339
3061,FORT DUNCAN MEDICAL CENTER,T,409 Snook Lane,Panama City Beach,FL,32408,30.14119699999999,-85.745166
3062,BOULDER CITY HOSPITAL,M,4927 Alvin Sperry Road,Mount Juliet,TN,37122,36.143557,-86.556877
3063,SOUTHWEST GENERAL HEALTH CENTER,G,8709 Peeble Lane,Louisville,KY,40272,38.1221036,-85.7984675
3064,ST JAMES MERCY HOSPITAL,G,822 Bowden Street,Savannah,GA,31415,32.071342,-81.11783199999999
3065,ALEGENT HEALTH MERCY HOSPITAL,C,1120 Mitchell Young Road,Montgomery,AL,36108,32.327464,-86.44011599999999
3066,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,F,416 Waverly Avenue,Baltimore,MD,21225,39.21664699999999,-76.60289999999999
3067,CLINCH MEMORIAL HOSPITAL,X,14505 Landis Villa Drive,Louisville,KY,40245,38.2390052,-85.4969588
3068,WINCHESTER MEDICAL CENTER INC,Y,34 Main Street,Gardner,MA,01440,42.5751904,-71.9948959
3069,ST HELENA HOSPITAL,D,2936 State Avenue,Panama City,FL,32405,30.202236,-85.66611499999999
3070,HARMON MEMORIAL HOSPITAL,X,1536 Rachaels Ridge,Nashville,TN,37076,36.18696300000001,-86.5912759
3071,PHOEBE WORTH MEDICAL CENTER,R,36043 Soapberry Commons,Fremont,CA,94536,37.555484,-122.012744
